,artistName,artistId,songName,songId,availableMarket,songPopularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,aritstPopularity,artistGenre
41,Vance Joy,10exVja0key0uqUkk6LJRT,Riptide,3JvrhDOgAt6p7K8mDyZwRd,"AD,AE,AR,AT,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",79.0,0.826,0.423,4.0,-8.041,1.0,0.0371,0.0162,0.000588,0.107,0.508,124.01100000000001,26.0,
42,Drake,3TVXtAsR1Inumwj472S9r4,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",70.0,0.37200000000000005,0.865,2.0,-4.918,1.0,0.0381,0.000453,0.0,0.23399999999999999,0.478,174.53,79.0,"britpop,madchester,permanent wave,rock"
43,Calvin Harris,7CajNmpbOovFoOoasH2HaY,Summer,6YUTL4dYpB9xZO5qExPf05,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",80.0,0.39899999999999997,0.787,1.0,-2.88,1.0,0.0499,0.0197,6.07e-05,0.0685,0.5720000000000001,117.089,85.0,"australian dance,australian pop,dance pop,pop"
44,The Naked And Famous,0oeUpvxWsC8bWS6SnpU8b9,Young Blood,25nzKGDiua1lE9Qo5V19GL,"AR,AT,BE,BG,BR,CA,CH,CR,DE,DK,EE,ES,FI,FR,GB,HK,HU,ID,IE,IL,IN,IS,JP,LT,LU,LV,MX,MY,NL,NO,PL,PT,SA,SE,SG,TR,TW,US,ZA",66.0,0.757,0.882,1.0,-6.125,1.0,0.248,0.0763,0.0,0.251,0.684,140.047,81.0,"east coast hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop"
45,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,What You Know,3UjtIALeg72qmJiKPWBvM3,"CA,US",70.0,0.446,0.9520000000000001,6.0,-5.321000000000001,1.0,0.0523,0.0901,0.0857,0.11199999999999999,0.624,125.303,81.0,"glam metal,hard rock,rock"
46,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,Skinny Love,2cbic3TiUENlJX91y67ARR,"AE,AR,AU,BH,BO,BR,CA,CL,CO,CR,CY,DO,DZ,EC,EG,GT,HK,HN,ID,IL,IN,JO,JP,KW,LB,MA,MX,MY,NI,NZ,OM,PA,PE,PH,PS,PY,QA,SA,SG,SV,TH,TN,TR,TW,US,UY,VN,ZA",72.0,0.209,0.418,3.0,-8.74,1.0,0.0338,0.163,0.00195,0.113,0.12300000000000001,138.265,87.0,"permanent wave,pop"
47,Pitbull,0TnOYISbd1XYRBk9myaseg,Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,"AD,AR,AT,BE,BG,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,ES,FI,FR,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JP,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,PA,PE,PH,PL,PT,PY,RO,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",76.0,0.574,0.512,5.0,-6.664,0.0,0.0503,0.23399999999999999,0.0,0.0946,0.512,76.899,81.0,"dance pop,pop,pop rap"
48,Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,Dog Days Are Over,1YLJVmuzeM2YSUkCCaTNUB,"CA,MX,US",71.0,0.778,0.585,7.0,-6.502000000000001,1.0,0.0435,0.0123,0.0,0.10800000000000001,0.626,120.069,74.0,"canadian pop,dance pop,electropop,indie poptimism,pop,post-teen pop"
49,Lorde,163tK9Wjr9P9DmM0AVK7lm,Royals,2dLLR6qlu5UJ5gk0dKz0h3,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78.0,0.278,0.6759999999999999,9.0,-8.821,1.0,0.0371,0.00042300000000000004,0.0008990000000000001,0.136,0.494,104.545,68.0,"alternative rock,dance-punk,garage rock,indie pop,indie rock,modern rock,new rave,rock,scottish rock"
50,Maroon 5,04gDigrS5kc9YWfZHwBETP,Moves Like Jagger - Studio Recording From The Voice Performance,7LcfRTgAVTs5pQGEQgUEzN,"CA,CR,MX,US",70.0,0.518,0.784,2.0,-5.659,1.0,0.0524,0.00346,0.00187,0.171,0.588,124.102,86.0,"big room,edm,pop"
51,Edward Sharpe & The Magnetic Zeros,7giUHu5pv6YTZgSkxxCcgh,Home,7w5cxTEzp1rfV3KCy0Bd5N,"AR,AU,BO,BR,CA,CL,CO,CR,DO,EC,GT,HN,JP,MX,NI,NZ,PA,PE,PY,SV,US,UY",70.0,0.37799999999999995,0.638,10.0,-5.5760000000000005,1.0,0.075,0.02,7.659999999999999e-05,0.0849,0.735,184.08599999999998,70.0,"baroque pop,metropopolis,modern rock,pop"
52,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,"Happy - From ""Despicable Me 2""",5b88tNINg4Q4nrRbrCXUmg,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",80.0,0.5539999999999999,0.772,7.0,-4.821000000000001,0.0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,86.0,"dance pop,pop,post-teen pop"
53,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,Everlong,5UWwZ5lm5PKu6eKsHAGxOk,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78.0,0.484,0.731,1.0,-6.694,1.0,0.0379,0.431,0.0,0.151,0.51,101.654,77.0,"indie folk,modern rock,pop"
54,The xx,3iOvXCl6edW5Um0fXEBRXy,Intro,0DAsxISzun85PbsqAfIzeC,"CA,US",65.0,0.7759999999999999,0.413,6.0,-7.438,0.0,0.0952,0.00415,2.68e-05,0.0724,0.287,100.00299999999999,96.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap"
55,The XX's,1rC1W1RD96Sp9nlds4YMOb,Intro,2QTHumpkGlw5EyH56ltXo5,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",6.0,0.596,0.856,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.141,0.743,127.949,87.0,"dance pop,edm,electro house,house,pop,progressive house,uk dance"
56,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,Use Somebody,5VGlqQANWDKJFl0MBG3sg2,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GR,GT,HK,HN,HU,ID,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",77.0,0.579,0.865,6.0,-4.692,1.0,0.0302,5.629999999999999e-05,0.000221,0.649,0.358,104.99,59.0,"alternative dance,auckland indie,indie pop,indie rock,indietronica,metropopolis,modern rock,shimmer pop"
57,Karaoke Kings,3epJjkOtpmTZmW3bAtljIB,Use Somebody (Originally Recorded by Kings of Leon) [Karaoke Version],7vCAN2fiyItMioiGKrhPlm,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",0.0,0.561,0.741,6.0,-4.239,0.0,0.0419,0.000715,1.4000000000000001e-05,0.0822,0.7759999999999999,139.001,73.0,"indie pop,indie rock,indietronica,irish rock,modern rock,northern irish indie,rock"
58,alt-J,3XHO7cRUPCLOr6jwp8vsx5,Breezeblocks,3n69hLUdIsSa1WlRmjMZlW,"CA,MX,US",75.0,0.593,0.263,4.0,-14.029000000000002,0.0,0.0567,0.8440000000000001,5.36e-06,0.127,0.109,76.37899999999999,78.0,"chamber pop,eau claire indie,folk-pop,indie folk,melancholia,slow core,stomp and holler"
59,Muse,12Chz98pHFMPJEknJQMWvI,Uprising,4VqPOruhp5EdPBeR92t6lQ,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",77.0,0.581,0.963,11.0,-4.087,1.0,0.0981,0.0295,0.0,0.139,0.7879999999999999,129.99200000000002,84.0,"dance pop,latin,miami hip hop,pop,pop rap"
60,Muse Day,5OAqKO2Qs4tIZyBmgBx65f,Uprising of The War,29NMUyPMFI34DHgxHHCctJ,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",0.0,0.49200000000000005,0.81,7.0,-5.315,1.0,0.0847,0.0416,0.00379,0.11699999999999999,0.245,149.954,77.0,"art pop,baroque pop,chamber pop,dance pop,folk-pop,pop,uk alternative pop"
61,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,Burn,0xMd5bcWTbyXS7wPrBtZA6,"CA,MX,US",67.0,0.616,0.43200000000000005,7.0,-9.546,1.0,0.133,0.106,0.0,0.132,0.302,84.77799999999999,77.0,"art pop,dance pop,electropop,metropopolis,nz pop,pop"
62,The Lumineers,16oZKvXb6WkQlVAjwo2Wbg,Ho Hey,0W4Kpfp1w2xkY3PrV714B7,US,71.0,0.516,0.9059999999999999,1.0,-4.525,1.0,0.0658,2.8600000000000004e-05,0.000101,0.105,0.728,116.775,81.0,"alternative rock,grunge,permanent wave,post-grunge,rock"
63,Tribute to The Lumineers,0dQ45R2wMoqPaySZ8qO4eU,Ho Hey,5R8YOE3rlIpwCftIpqAHPT,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",10.0,0.722,0.758,11.0,-4.477,0.0,0.0471,0.0111,0.0,0.308,0.62,128.047,88.0,pop
64,The Future Hit Makers,4USFzlJddHfaZpNeXN0JPn,Ho Hey (Originally Performed By the Lumineers),2xsrgFANpxAFiSC82hiOAv,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",0.0,0.542,0.589,2.0,-6.622999999999999,1.0,0.0318,0.292,0.000522,0.177,0.13699999999999998,111.665,65.0,"folk-pop,indie folk,indie pop,indie rock,la indie,modern rock,stomp and holler"
65,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,Ho Hey,6Fm7iQ15ZWA28VIHlM3vfH,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",0.0,0.647,0.8220000000000001,5.0,-4.662,0.0,0.183,0.21899999999999997,0.0,0.0908,0.9620000000000001,160.019,80.0,"pop,pop rap"
66,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Thinking out Loud,34gCuhDGsG4bRPIf9bb02f,"AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IT,JO,JP,KW,LB,LT,LU,LV,MA,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",84.0,0.41200000000000003,0.882,11.0,-5.54,0.0,0.0369,5.96e-05,0.00031,0.0805,0.35600000000000004,158.066,80.0,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock"
67,Ed Sheeran;Amy Wadge,2Vvz9VlewaR5wMQPrEZhC2,Thinking Out Loud (Solo Guitar Arrangement),47HyMlh1uTBwY3vtA4Ajcp,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",16.0,0.617,0.778,9.0,-8.871,0.0,0.027000000000000003,0.45899999999999996,0.925,0.128,0.152,100.363,71.0,"downtempo,dream pop,electropop,indie pop,indietronica,modern rock,pop"
68,Sam Smith,2wY79sveU1sp5g7SokKOiI,Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",85.0,0.41,0.802,10.0,-4.845,1.0,0.33,0.138,8.52e-06,0.237,0.701,84.51799999999999,71.0,"downtempo,dream pop,electropop,indie pop,indietronica,modern rock,pop"
69,John Legend,5y2Xq6xcjJb2jVM54GHK3t,All of Me,3U4isOIWM3VvDubwSI3y7a,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",86.0,0.276,0.715,0.0,-5.356,1.0,0.0432,0.005520000000000001,0.000417,0.201,0.17300000000000001,137.028,77.0,"garage rock,indie rock,modern rock,rock"
70,M.I.A.,0QJIPDAEDILuo8AIq3pMuU,Paper Planes,1kusepF3AacIEtUTYrw4GV,"BR,US",70.0,0.324,0.597,0.0,-11.715,1.0,0.0371,0.00257,0.47600000000000003,0.0785,0.257,138.566,8.0,karaoke
71,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,All About That Bass,5jE48hhRu8E6zBDPRSkEq7,"AE,AR,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DK,DO,EC,EE,EG,ES,FI,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SG,SK,SV,TH,TR,TW,US,UY,VN,ZA",70.0,0.616,0.6559999999999999,5.0,-7.297999999999999,1.0,0.0344,0.096,0.0008789999999999999,0.205,0.28600000000000003,150.071,74.0,indie rock
72,Passion Pit,7gjAu1qr5C2grXeQFFOGeh,Take a Walk,4Sfa7hdVkqlM8UW5LsSY3F,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",69.0,0.602,0.905,2.0,-4.046,1.0,0.0775,0.000202,0.064,0.11699999999999999,0.41100000000000003,128.019,80.0,"modern rock,permanent wave,piano rock,post-grunge,rock"
73,R.E.M.,4KWTAlx2RvbpseOGMEmROg,Losing My Religion,31AOj9sFz2gM0O3hMARRBx,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",82.0,0.857,0.517,0.0,-6.972,1.0,0.0384,0.565,0.000195,0.102,0.754,129.063,67.0,australian pop
74,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,"AE,AU,BH,CA,CR,DZ,EG,JO,KW,LB,MA,MX,NZ,OM,QA,SA,TN,US",67.0,0.5660000000000001,0.995,7.0,-1.355,0.0,0.0642,0.00954,0.7120000000000001,0.0832,0.5579999999999999,119.97399999999999,0.0,
75,Milky Chance,1hzfo8twXdOegF3xireCYs,Stolen Dance,6vECYJHxYmm3Ydt3fF01pE,"CA,US",73.0,0.5589999999999999,0.777,1.0,-5.031000000000001,1.0,0.0432,0.31,0.0,0.105,0.32899999999999996,87.016,84.0,"dance pop,edm,electropop,metropopolis,pop,post-teen pop,tropical house,uk pop"
76,Phoenix,1xU878Z1QtBldR7ru9owdU,Lisztomania,7hwcojGiRqYm100tSmpZE3,"CA,US",64.0,0.685,0.466,0.0,-9.074,1.0,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,80.0,"folk-pop,indie folk,modern rock,stomp and holler"
77,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Fancy,3oiMJQAWVaxSubJ7b2VUtX,"AU,CA,MX,NZ,US",69.0,0.625,0.547,0.0,-5.6160000000000005,1.0,0.0295,0.627,0.0,0.19399999999999998,0.135,78.482,2.0,
78,Adele,4dpARuHxo51G3z768sgnrY,Rolling in the Deep,1CkvWZme3pRgbzaxZnTl5X,"AR,BO,BR,CL,CO,CR,DO,EC,GT,HN,MX,NI,PA,PE,PY,SV,US,UY",75.0,0.556,0.47700000000000004,0.0,-8.977,1.0,0.0406,0.0729,0.937,0.0803,0.205,159.55200000000002,25.0,
79,Adele Adkins,6HZ5IH5ksF7cs4mg0HQlSN,Rolling in the Deep,3qathmSUDDztSA2hUBEdEm,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",16.0,0.644,0.34,0.0,-14.669,1.0,0.0359,0.0372,0.0,0.0656,0.22399999999999998,79.993,38.0,karaoke
80,Survivor,26bcq2nyj5GB7uRr558iQg,Eye of the Tiger,2KH16WveTQWT6KOG9Rg6e2,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",77.0,0.7809999999999999,0.445,2.0,-6.061,1.0,0.0295,0.474,0.0,0.184,0.591,78.998,96.0,"pop,uk pop"
81,Band of Horses,0OdUWJ0sBjDrqHygGUXeCF,The Funeral,27IZXTdeGYjU6m5lTyDpmr,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",72.0,0.642,0.171,2.0,-15.793,1.0,0.0536,0.889,0.924,0.0869,0.585,89.199,4.0,
82,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GR,GT,HK,HN,HU,ID,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",81.0,0.418,0.42,0.0,-6.444,1.0,0.0414,0.588,6.39e-05,0.11,0.184,84.094,90.0,"pop,uk pop"
83,The Old Neighbourhood,5mLLBMFdffkAGaMJDgVlez,Christmas Sweater,5oYjRL0rnd9GCPiMnGdKZz,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",29.0,0.42200000000000004,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,80.0,"neo mellow,neo soul,pop,r&b,urban contemporary"
84,The Fixation,539UhfM5s6hryzdyZtIlEE,Sweater Weather (Cover of The Neighbourhood) (Cover of The Neighbourhood),5bdVdtZD6YBNjXAFrVRj7o,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",16.0,0.5479999999999999,0.532,5.0,-7.596,1.0,0.0323,0.18600000000000003,0.000263,0.217,0.405,85.03,83.0,"garage rock,indie rock,modern rock,permanent wave,rock,sheffield indie"
